26	275
27	314
81	288
82	358
84	286
87	229
88	101
88	290
89	118
91	271
93	275
93	275
93	276
93	276
94	340
95	20
95	282
96	61
96	279
97	59
97	65
98	182
98	273
98	273
98	275
98	275
98	277
98	283
99	275
99	275
100	269
101	279
101	285
103	32
103	279
103	282
104	276
104	286
107	279
109	266
109	303
109	314
110	305
111	278
111	281
112	186
112	322
113	59
113	121
113	269
114	229
115	141
115	315
116	135
116	155
117	45
117	158
118	306
118	327
119	75
119	126
119	295
120	129
121	134
121	141
121	141
121	150
122	136
122	136
122	138
122	138
122	140
122	140
122	248
122	282
123	108
123	126
123	130
123	130
123	130
123	137
123	137
123	137
123	167
123	203
124	133
124	133
125	132
125	132
125	142
125	149
126	104
126	136
126	136
126	156
126	184
127	30
127	127
127	137
127	137
128	103
129	17
129	140
129	148
129	283
130	125
130	133
130	135
130	135
130	136
130	136
130	274
130	287
131	114
131	128
131	128
131	152
131	241
132	51
132	129
132	129
132	129
132	129
132	130
132	130
132	130
132	131
132	131
133	69
133	114
133	114
133	115
133	115
133	128
133	128
133	137
133	254
134	130
134	130
134	130
134	131
134	131
134	131
134	131
134	133
134	133
134	133
134	133
134	214
134	258
134	263
135	72
135	100
135	130
135	130
135	130
135	130
135	130
135	130
135	132
135	132
135	132
135	132
135	132
135	132
135	133
135	133
135	133
135	133
135	135
135	135
135	139
135	285
136	129
136	129
136	129
136	130
136	130
136	130
136	130
136	131
136	131
136	131
136	131
136	131
136	135
136	135
136	143
137	35
137	120
137	120
137	127
137	132
137	132
138	120
138	120
138	124
138	124
138	124
138	134
138	134
138	137
138	261
139	109
139	125
139	125
139	125
139	129
139	129
139	129
139	133
139	133
139	175
140	44
140	119
140	128
140	128
140	128
140	128
140	128
140	129
140	129
140	129
140	129
140	148
140	178
140	260
141	126
141	126
141	126
141	127
141	127
141	127
141	127
141	129
141	129
141	129
141	145
141	288
142	81
142	109
142	109
142	119
142	126
142	126
142	126
142	126
142	264
143	108
143	108
143	113
143	127
143	127
143	144
144	78
144	100
144	138
145	67
145	114
