1	144
3	94
4	105
9	134
14	51
17	93
17	267
20	120
25	85
26	63
27	95
27	146
30	97
31	82
31	104
31	135
31	148
31	154
32	122
36	85
36	85
37	67
37	86
37	86
39	63
39	63
39	86
39	86
39	96
40	62
40	62
40	82
40	86
40	86
41	74
41	74
41	75
41	75
41	78
41	78
41	79
41	79
42	98
43	150
44	78
44	78
44	88
45	78
45	78
45	84
45	90
45	90
45	90
45	92
45	92
45	92
46	69
46	69
46	81
46	89
46	89
46	89
46	89
46	91
46	91
46	91
46	93
46	93
46	93
47	60
47	70
47	70
47	72
47	75
47	85
47	88
47	88
47	88
47	93
47	93
47	93
48	77
48	77
48	92
48	92
48	92
48	92
48	104
49	56
49	71
49	73
49	83
49	83
49	84
49	84
49	92
49	92
49	92
49	92
49	92
49	94
49	94
49	106
49	170
50	60
50	76
50	76
50	76
50	80
50	89
50	89
50	89
50	92
50	92
50	92
50	92
50	92
50	93
50	93
50	93
50	93
50	93
50	96
50	96
50	96
51	70
51	76
51	76
51	76
51	77
51	77
51	77
51	87
51	89
51	89
51	89
51	90
51	90
51	90
51	90
51	91
51	91
51	91
51	97
51	97
51	97
51	104
52	72
52	72
52	84
52	84
52	84
52	84
52	126
53	75
53	84
53	84
53	84
53	84
53	85
53	85
53	85
53	85
53	87
53	87
53	89
53	89
53	89
53	90
53	90
53	90
53	90
53	91
53	91
53	91
54	70
54	70
54	73
54	79
54	79
54	79
54	79
54	87
54	87
54	89
54	89
54	89
54	89
54	92
54	92
54	92
54	107
55	48
55	69
55	69
55	69
55	69
55	75
55	75
55	75
55	75
55	75
55	76
55	76
55	76
55	76
55	76
55	76
55	77
55	77
55	77
55	79
55	79
55	79
55	79
55	80
55	80
55	80
55	80
55	90
55	90
55	90
55	90
55	90
55	91
55	91
55	91
55	95
55	97
55	97
55	98
55	98
55	101
56	54
56	54
56	64
56	69
56	69
56	69
56	69
56	69
56	70
56	70
56	70
56	70
56	70
56	75
56	75
56	75
56	75
56	75
56	75
56	76
56	76
56	76
56	76
56	76
56	76
56	76
56	83
56	89
56	89
56	89
57	53
57	53
57	56
57	56
57	58
57	58
57	69
57	69
57	69
57	69
57	70
57	70
57	70
57	70
57	75
57	75
57	75
57	75
57	75
57	78
57	78
57	78
57	80
57	97
57	97
57	197
58	57
58	57
58	57
58	62
58	62
58	66
58	72
58	74
58	74
58	78
58	78
58	78
58	78
58	82
58	82
58	96
58	96
58	100
59	78
59	78
59	78
59	78
59	91
59	91
59	91
59	91
59	91
59	92
59	92
59	92
59	98
59	289
60	53
60	53
60	63
60	71
60	77
60	77
60	77
60	80
60	80
60	89
60	89
60	89
60	89
60	89
60	89
60	89
60	90
60	90
60	90
60	90
60	90
60	90
60	91
60	91
60	91
60	91
60	91
60	91
60	94
60	94
60	115
61	42
61	53
61	53
61	57
61	77
61	77
61	81
61	81
61	81
61	87
61	87
61	87
61	87
61	87
61	88
61	88
61	88
61	88
61	88
61	90
61	90
61	90
61	90
61	90
61	90
61	90
61	95
61	95
61	95
61	95
61	96
61	96
61	96
62	48
62	48
62	62
62	62
62	62
62	62
62	62
62	70
62	72
62	72
62	72
62	80
62	80
62	86
62	86
62	90
62	90
62	90
62	91
62	91
62	91
62	95
62	95
62	95
62	95
62	95
62	95
62	95
62	101
62	104
62	123
62	132
63	49
63	49
63	49
63	49
63	50
63	50
63	50
63	59
63	59
63	59
63	59
63	59
63	59
63	60
63	60
63	60
63	60
63	60
63	60
63	60
63	60
63	61
63	61
63	61
63	61
63	61
63	63
63	63
63	63
63	73
63	73
63	73
63	75
63	75
63	75
63	76
63	76
63	76
63	76
63	77
63	77
63	77
63	78
63	78
63	78
63	83
63	83
63	83
63	83
63	83
63	84
63	84
63	84
63	84
63	84
63	93
63	93
63	93
63	93
63	93
63	94
63	94
63	94
63	94
63	94
63	94
63	96
63	96
63	96
63	108
64	45
64	50
64	50
64	50
64	54
64	58
64	58
64	58
64	58
64	58
64	58
64	59
64	59
64	59
64	59
64	59
64	59
64	59
64	61
64	61
64	61
64	61
64	67
64	67
64	70
64	70
64	70
64	70
64	71
64	71
64	71
64	71
64	71
64	75
64	75
64	75
64	75
64	75
64	79
64	79
64	79
64	83
64	83
64	83
64	83
64	83
64	83
64	83
64	84
64	84
64	84
64	84
64	84
64	84
64	84
64	87
64	87
64	93
64	93
64	93
64	93
64	93
64	93
64	93
64	96
64	96
64	96
64	98
65	59
65	59
65	59
65	59
65	68
65	68
65	70
65	70
65	70
65	70
65	72
65	72
65	72
65	74
65	74
65	76
65	76
65	76
65	76
65	77
65	77
65	77
65	77
65	80
65	80
65	80
65	80
65	81
65	81
65	81
65	81
65	82
65	82
65	82
65	82
65	84
65	84
65	84
65	84
65	84
65	84
65	85
65	85
65	85
65	85
65	85
65	85
65	87
65	87
65	87
65	87
65	91
65	91
65	91
65	93
65	93
65	93
65	93
65	93
65	94
65	94
65	94
65	94
65	96
65	96
65	96
65	172
66	34
66	41
66	48
66	60
66	60
66	76
66	76
66	76
66	76
66	76
66	78
66	78
66	78
66	78
66	81
66	81
66	81
66	81
66	81
66	85
66	85
66	85
66	85
66	85
66	85
66	86
66	86
66	86
66	86
66	86
66	88
66	88
66	91
66	91
66	91
66	92
66	92
66	92
66	92
66	94
66	94
66	94
66	94
66	97
66	97
66	104
67	50
67	53
67	69
67	69
67	69
67	70
67	70
67	70
67	76
67	76
67	76
67	77
67	77
67	77
67	77
67	79
67	79
67	81
67	81
67	81
67	81
67	83
67	83
67	83
67	83
67	84
67	84
67	84
67	84
67	84
67	85
67	85
67	85
67	85
67	85
67	94
67	94
67	109
68	41
68	56
68	64
68	68
68	68
68	68
68	71
68	71
68	71
68	71
68	72
68	72
68	72
68	74
68	74
68	74
68	82
68	82
68	82
68	82
68	85
68	85
68	85
68	85
68	85
68	91
68	91
68	91
68	91
68	91
68	91
68	91
68	92
68	92
68	92
68	92
68	92
68	92
68	96
68	96
68	96
68	99
69	60
69	60
69	60
69	60
69	67
69	67
69	71
69	71
69	71
69	75
69	75
69	75
69	75
69	77
69	77
69	84
69	84
69	84
69	84
69	84
69	85
69	85
69	85
69	85
69	85
69	88
69	88
69	89
69	89
69	89
69	89
69	90
69	90
69	90
69	90
69	90
69	92
69	92
69	92
69	92
69	92
69	92
69	95
69	95
69	97
69	97
69	97
69	97
69	190
70	60
70	60
70	60
70	60
70	60
70	61
70	61
70	61
70	61
70	61
70	61
70	61
70	62
70	62
70	62
70	62
70	62
70	65
70	65
70	65
70	74
70	74
70	74
70	84
70	84
70	84
70	84
70	84
70	90
70	90
70	90
70	90
70	90
70	97
70	97
70	97
70	98
70	98
70	98
70	171
71	52
71	61
71	61
71	61
71	61
71	61
71	61
71	62
71	62
71	62
71	62
71	62
71	65
71	65
71	65
71	66
71	66
71	66
71	70
71	70
71	70
71	70
71	71
71	71
71	71
71	71
71	71
71	71
71	71
71	73
71	73
71	73
71	73
71	73
71	73
71	82
71	82
71	82
71	82
71	83
71	83
71	83
71	83
71	89
71	89
71	89
71	91
71	91
71	91
71	93
71	93
71	93
71	95
72	56
72	58
72	58
72	59
72	59
72	69
72	69
72	69
72	69
72	69
72	72
72	72
